x,y,shade_hours,shade_pct,dist_to_crescent_m,dist_to_edge_m,dist_to_tree_m,trees_within_10m,trees_within_20m,canopy_overhead,under_crescent_walk,under_gridshell,zone,category,albedo,sky_view_factor,summer_heat_index_c,comfort_gain_c,comfort_band,n_summer_hours_sampled
142.5,10.5,165.07500000000002,3.7500000000000004,43.288198614030165,7.5,34.96600657177956,0,0,0,0,0,Multipurpose Sports Lawn,Active,0.22,1.0,64.73267758144654,0.29049658234906417,Danger,1058
143.5,10.5,154.07000000000002,3.5000000000000004,43.65721236213349,6.5,35.01378802342527,0,0,0,0,0,Multipurpose Sports Lawn,Active,0.22,1.0,64.7520584230864,0.27111574070920597,Danger,1058
144.5,10.5,143.065,3.25,44.032051198972226,5.5,35.09001407695623,0,0,0,0,0,Al Madar — the perimeter loop,Circulation,0.3,1.0,64.7714371930752,0.25173697072040113,Danger,1058
145.5,10.5,154.07000000000002,3.5000000000000004,44.40661932347573,4.5,35.194499912523455,0,0,0,0,0,Al Madar — the perimeter loop,Circulation,0.3,1.0,64.7520584230864,0.27111574070920597,Danger,1058
146.5,10.5,165.07500000000002,3.7500000000000004,44.7892645259291,3.5,35.3269947811053,0,0,0,0,0,Al Madar — the perimeter loop,Circulation,0.3,1.0,64.73267758144654,0.29049658234906417,Danger,1058
147.5,10.5,165.07500000000002,3.7500000000000004,45.17827253927111,2.5,35.487184960713186,0,0,0,0,0,Al Kathib — the dune berm,Green_Buffer,0.18,1.0,64.73267758144654,0.29049658234906417,Danger,1058
148.5,10.5,154.07000000000002,3.5000000000000004,45.56645479108693,1.5,35.67469737233234,0,0,0,0,0,Al Kathib — the dune berm,Green_Buffer,0.18,1.0,64.7520584230864,0.27111574070920597,Danger,1058
149.5,10.5,154.07000000000002,3.5000000000000004,45.96273740617889,0.5,35.889103761157415,0,0,0,0,0,Al Kathib — the dune berm,Green_Buffer,0.18,1.0,64.7520584230864,0.27111574070920597,Danger,1058
0.5,11.5,99.045,2.25,45.04502742480031,0.5,35.79215782677449,0,0,0,0,0,Al Kathib — the dune berm,Green_Buffer,0.18,1.0,64.84893162604027,0.17424253775533316,Danger,1058
1.5,11.5,121.055,2.75,44.64987707855455,1.5,34.79246354169604,0,0,0,0,0,Al Kathib — the dune berm,Green_Buffer,0.18,1.0,64.81018853220216,0.21298563159344042,Danger,1058
2.5,11.5,121.055,2.75,44.25539677808234,2.5,33.79278734735803,0,0,0,0,0,Al Kathib — the dune berm,Green_Buffer,0.18,1.0,64.81018853220216,0.21298563159344042,Danger,1058
3.5,11.5,132.06,3.0,43.86572864281946,3.5,32.79313089821211,0,0,0,0,0,Al Madar — the perimeter loop,Circulation,0.3,1.0,64.79081389496349,0.23236026883211025,Danger,1058
4.5,11.5,132.06,3.0,43.48415453937932,4.5,31.793496056753288,0,0,0,0,0,Al Madar — the perimeter loop,Circulation,0.3,1.0,64.79081389496349,0.23236026883211025,Danger,1058
5.5,11.5,121.055,2.75,43.10383873496769,5.5,30.79388492727574,0,0,0,0,0,Al Madar — the perimeter loop,Circulation,0.3,1.0,64.81018853220216,0.21298563159344042,Danger,1058
6.5,11.5,121.055,2.75,42.7277619270975,6.5,29.794299896420004,0,0,0,0,0,Outdoor Fitness Terrace,Active,0.25,1.0,64.81018853220216,0.21298563159344042,Danger,1058
7.5,11.5,132.06,3.0,42.3597545339542,7.5,28.794743682160572,0,0,0,0,0,Outdoor Fitness Terrace,Active,0.25,1.0,64.79081389496349,0.23236026883211025,Danger,1058
8.5,11.5,143.065,3.25,41.99446558617364,8.5,27.79521939335682,0,0,0,0,0,Outdoor Fitness Terrace,Active,0.25,1.0,64.7714371930752,0.25173697072040113,Danger,1058
9.5,11.5,165.07500000000002,3.7500000000000004,41.63197815047571,9.5,26.795730602623102,0,0,0,0,0,Outdoor Fitness Terrace,Active,0.25,1.0,64.73267758144654,0.29049658234906417,Danger,1058
10.5,11.5,176.08,4.0,41.2775351817192,10.5,25.796281436126897,0,0,0,0,0,Outdoor Fitness Terrace,Active,0.25,1.0,64.71329466450612,0.30987949928947955,Danger,1058
11.5,11.5,187.085,4.25,40.92817778761653,11.5,24.796876685086335,0,0,0,0,0,Outdoor Fitness Terrace,Active,0.25,1.0,64.69390966851402,0.32926449528157775,Danger,1058
12.5,11.5,209.09500000000003,4.750000000000001,40.57928539167078,11.5,23.797521945339,0,0,0,0,0,Outdoor Fitness Terrace,Active,0.25,1.0,64.65513342387057,0.3680407399250356,Danger,1058
13.5,11.5,209.09500000000003,4.750000000000001,40.238412390007724,11.5,22.798223793585418,0,0,0,0,0,Outdoor Fitness Terrace,Active,0.25,1.0,64.65513342387057,0.3680407399250356,Danger,1058
14.5,11.5,242.11,5.5,39.90556568726097,11.5,21.798990012060592,0,0,0,0,0,Outdoor Fitness Terrace,Active,0.25,1.0,64.59695336444562,0.42622079934997714,Danger,1058
15.5,11.5,275.125,6.25,39.57064800535671,11.5,20.799829877896368,0,0,0,0,0,Outdoor Fitness Terrace,Active,0.25,1.0,64.53875437124073,0.4844197925548741,Danger,1058
16.5,11.5,319.14500000000004,7.250000000000001,39.24335879536634,11.5,19.800754539990226,0,1,0,0,0,Outdoor Fitness Terrace,Active,0.25,1.0,64.46112604663398,0.5620481171616234,Danger,1058
17.5,11.5,319.14500000000004,7.250000000000001,38.92407057687902,11.5,18.801777515874836,0,1,0,0,0,Outdoor Fitness Terrace,Active,0.25,1.0,64.46112604663398,0.5620481171616234,Danger,1058
18.5,11.5,330.15000000000003,7.500000000000001,38.607084330627764,11.5,17.80291535563683,0,3,0,0,0,Outdoor Fitness Terrace,Active,0.25,1.0,64.4417136352457,0.581460528549897,Danger,1058
19.5,11.5,341.15500000000003,7.750000000000002,38.29340130082872,11.5,16.804188542249896,0,3,0,0,0,Outdoor Fitness Terrace,Active,0.25,1.0,64.42229908151818,0.600875082277426,Danger,1058
20.5,11.5,374.17,8.5,37.98769432328743,11.5,15.805622732654216,0,4,0,0,0,Outdoor Fitness Terrace,Active,0.25,1.0,64.36404251267233,0.6591316511232748,Danger,1058
21.5,11.5,385.175,8.75,37.689662778180484,11.5,14.807250500025614,0,4,0,0,0,Outdoor Fitness Terrace,Active,0.25,1.0,64.34461933541847,0.6785548283771305,Danger,1058
22.5,11.5,550.25,12.5,37.38961694607684,11.5,13.809113830149341,0,6,0,0,0,Outdoor Fitness Terrace,Active,0.25,1.0,64.05300780103472,0.9701663627608781,Danger,1058
23.5,11.5,583.265,13.25,37.09752276001039,11.5,12.811267781821394,0,7,0,0,0,Outdoor Fitness Terrace,Active,0.25,1.0,63.99462497765759,1.0285491861380152,Danger,1058
24.5,11.5,605.2750000000001,13.750000000000002,36.8133854748134,11.5,11.813785996921052,0,8,0,0,0,Outdoor Fitness Terrace,Active,0.25,1.0,63.95569164548325,1.067482518312353,Danger,1058
25.5,11.5,792.36,18.0,36.53312684765501,11.5,10.816769248928304,0,8,0,0,0,Outdoor Fitness Terrace,Active,0.25,1.0,63.624378551734154,1.3987956120614484,Danger,1058
26.5,11.5,836.3800000000001,19.000000000000004,36.254685566033686,11.5,9.820359178160135,1,10,0,0,0,Outdoor Fitness Terrace,Active,0.25,0.94,63.54632080710879,1.47685335668681,Danger,1058
27.5,11.5,803.365,18.25,35.984177508849214,11.5,8.824761288079529,1,11,0,0,0,Outdoor Fitness Terrace,Active,0.25,0.94,63.604867836857565,1.418306326938037,Danger,1058
28.5,11.5,913.4150000000001,20.75,35.72160693766825,11.5,7.8302853840137985,2,12,0,0,0,Outdoor Fitness Terrace,Active,0.25,0.88,63.40962286630343,1.6135512974921724,Danger,1058
29.5,11.5,880.4000000000001,20.0,35.46034771178999,11.5,6.8374210488029155,2,13,0,0,0,Outdoor Fitness Terrace,Active,0.25,0.88,63.46822297254322,1.5549511912523855,Danger,1058
30.5,11.5,1067.4850000000001,24.250000000000004,35.20351788211945,11.5,5.846989310929704,4,14,0,0,0,Al Sikkak — shaded alleys & setbacks,Circulation,0.3,0.76,63.13584294855528,1.887331215240323,Danger,1058
31.5,11.5,1089.4950000000001,24.750000000000004,34.954602956363374,11.5,4.86047748741204,4,16,0,0,0,Al Sikkak — shaded alleys & setbacks,Circulation,0.3,0.76,63.096688207290626,1.9264859565049761,Danger,1058
32.5,11.5,1287.585,29.25,34.713606367310774,11.5,3.8808760363031833,5,16,1,0,0,Al Sikkak — shaded alleys & setbacks,Circulation,0.3,0.7,62.74377983046611,2.279394333329492,Danger,1058
33.5,11.5,1320.6000000000001,30.000000000000004,34.47260302482401,11.5,2.9151597233539976,5,17,1,0,0,Al Sikkak — shaded alleys & setbacks,Circulation,0.3,0.7,62.68486784145815,2.338306322337452,Danger,1058
34.5,11.5,1474.67,33.5,34.23740091870286,11.5,1.9837120799597923,6,18,1,0,0,Native Planting / Biodiversity Wadi,Green,0.18,0.64,62.40956729192836,2.6136068718672405,Danger,1058
35.5,11.5,1573.7150000000001,35.75000000000001,34.01009597619624,11.5,1.1713543527436325,7,18,1,0,0,Native Planting / Biodiversity Wadi,Green,0.18,0.5800000000000001,62.2322431711406,2.7909309926549994,Danger,1058
36.5,11.5,1617.7350000000001,36.75000000000001,33.790690975111076,11.5,0.8994600731575041,8,18,1,0,0,Native Planting / Biodiversity Wadi,Green,0.18,0.52,62.15334114462952,2.86983301916608,Danger,1058
37.5,11.5,1639.7450000000001,37.25000000000001,33.57121246020506,11.5,1.4986613449066974,8,18,1,0,0,Native Planting / Biodiversity Wadi,Green,0.18,0.52,62.11386843550593,2.9093057282896737,Danger,1058
38.5,11.5,1749.795,39.75,33.357663230645,11.5,1.6370353046263688,9,20,1,0,0,Native Planting / Biodiversity Wadi,Green,0.18,0.45999999999999996,61.91628091393571,3.106893249859894,Danger,1058
39.5,11.5,1749.795,39.75,33.15199442523581,11.5,0.6775581173093653,10,24,1,0,0,Native Planting / Biodiversity Wadi,Green,0.18,0.4,61.91628091393571,3.106893249859894,Danger,1058
40.5,11.5,1870.8500000000001,42.50000000000001,32.954208343884964,11.5,0.4881448720108363,10,24,1,0,0,Native Planting / Biodiversity Wadi,Green,0.18,0.4,61.6984829973757,3.3246911664199033,Danger,1058
41.5,11.5,1903.8650000000002,43.25000000000001,32.75751473379278,11.5,1.4203822829819934,12,28,1,0,0,Native Planting / Biodiversity Wadi,Green,0.18,0.28,61.63899736109673,3.3841768026988746,Danger,1058
42.5,11.5,1892.8600000000001,43.00000000000001,32.56565119327553,11.5,2.4076308362263106,12,29,1,0,0,Native Planting / Biodiversity Wadi,Green,0.18,0.28,61.65883012159471,3.364344042200891,Danger,1058
43.5,11.5,1925.8750000000002,43.75000000000001,32.38165268052151,11.5,3.164488090587994,11,29,1,0,0,Native Planting / Biodiversity Wadi,Green,0.18,0.3400000000000001,61.5993190640331,3.4238550997625055,Danger,1058
44.5,11.5,1892.8600000000001,43.00000000000001,32.205521191663784,11.5,3.72313116599162,11,30,1,0,0,Native Planting / Biodiversity Wadi,Green,0.18,0.3400000000000001,61.65883012159471,3.364344042200891,Danger,1058
45.5,11.5,1947.8850000000002,44.25000000000001,32.03283878521692,11.5,4.439529984455899,10,30,1,0,0,Native Planting / Biodiversity Wadi,Green,0.18,0.4,61.5596235554843,3.4635506083113015,Danger,1058
46.5,11.5,1925.8750000000002,43.75000000000001,31.862699427254427,11.5,4.1780302284927116,9,32,1,0,0,Native Planting / Biodiversity Wadi,Green,0.18,0.45999999999999996,61.5993190640331,3.4238550997625055,Danger,1058
47.5,11.5,1958.89,44.5,31.70041129441991,11.5,3.701314488610029,8,32,1,0,0,Native Planting / Biodiversity Wadi,Green,0.18,0.52,61.53976927989933,3.48340488389627,Danger,1058
48.5,11.5,1947.8850000000002,44.25000000000001,31.54597624433634,11.5,2.8127510129056157,9,32,1,0,0,Native Planting / Biodiversity Wadi,Green,0.18,0.45999999999999996,61.5596235554843,3.4635506083113015,Danger,1058
49.5,11.5,1947.8850000000002,44.25000000000001,31.39846961399029,11.5,2.0306175360241068,10,32,1,0,0,Native Planting / Biodiversity Wadi,Green,0.18,0.4,61.5596235554843,3.4635506083113015,Danger,1058
50.5,11.5,1892.8600000000001,43.00000000000001,31.25009592831217,11.5,1.5281514632442894,9,32,1,0,0,Native Planting / Biodiversity Wadi,Green,0.18,0.45999999999999996,61.65883012159471,3.364344042200891,Danger,1058
51.5,11.5,1826.8300000000002,41.5,31.10956141446218,11.5,1.5959593389628417,10,33,1,0,0,Native Planting / Biodiversity Wadi,Green,0.18,0.4,61.77773888875509,3.2454352750405135,Danger,1058
52.5,11.5,1859.845,42.25,30.97686794295309,11.5,2.181496167457041,11,33,1,0,0,Native Planting / Biodiversity Wadi,Green,0.18,0.3400000000000001,61.71830316442207,3.3048709993735343,Danger,1058
53.5,11.5,1848.8400000000001,42.00000000000001,30.852016431304143,11.5,2.9951235109151684,12,33,1,0,0,Native Planting / Biodiversity Wadi,Green,0.18,0.28,61.73811918509588,3.285054978699719,Danger,1058
54.5,11.5,1804.8200000000002,41.0,30.729043096495502,11.5,3.3711114569056764,12,33,1,0,0,Native Planting / Biodiversity Wadi,Green,0.18,0.28,61.81734230931943,3.2058318544761732,Danger,1058
55.5,11.5,1793.815,40.75,30.6103052517356,11.5,2.376813651309823,12,31,1,0,0,Native Planting / Biodiversity Wadi,Green,0.18,0.28,61.83713797541926,3.1860361883763417,Danger,1058
56.5,11.5,1782.8100000000002,40.5,30.499398360754288,11.5,1.3907170133512972,12,29,1,0,0,Native Planting / Biodiversity Wadi,Green,0.18,0.28,61.8569296447452,3.1662445190504016,Danger,1058
57.5,11.5,1705.775,38.75,30.396323514008362,11.5,0.46791504506349507,11,28,1,0,0,Native Planting / Biodiversity Wadi,Green,0.18,0.3400000000000001,61.99536143647962,3.0278127273159825,Danger,1058
58.5,11.5,1650.7500000000002,37.50000000000001,30.300616517442425,11.5,0.7097852968107983,11,27,1,0,0,Native Planting / Biodiversity Wadi,Green,0.18,0.3400000000000001,62.09412658161461,2.929047582180992,Danger,1058
59.5,11.5,1617.7350000000001,36.75000000000001,30.203714541287678,11.5,1.6699239041767182,11,26,1,0,0,Native Planting / Biodiversity Wadi,Green,0.18,0.3400000000000001,62.15334114462952,2.86983301916608,Danger,1058
60.5,11.5,1562.71,35.5,30.114635364369022,11.5,1.6729256510939754,11,25,1,0,0,Native Planting / Biodiversity Wadi,Green,0.18,0.3400000000000001,62.25195976139756,2.7712144023980443,Danger,1058
61.5,11.5,1441.6550000000002,32.75000000000001,30.033380360267522,11.5,1.1518258804682364,9,22,1,0,0,Native Planting / Biodiversity Wadi,Green,0.18,0.45999999999999996,62.46861404734463,2.554560116450972,Danger,1058
62.5,11.5,1408.64,32.0,29.959949987226455,11.5,1.004675945811065,9,20,1,0,0,Native Planting / Biodiversity Wadi,Green,0.18,0.45999999999999996,62.5276310278696,2.495543135925999,Danger,1058
63.5,11.5,1331.605,30.25,29.890689521164557,11.5,1.6407451518338514,7,20,1,0,0,Native Planting / Biodiversity Wadi,Green,0.18,0.5800000000000001,62.665224311582065,2.3579498522135367,Danger,1058
64.5,11.5,1254.5700000000002,28.500000000000004,29.823471620764273,11.5,2.5248199045558115,7,20,1,0,0,Native Planting / Biodiversity Wadi,Green,0.18,0.5800000000000001,62.80266426941835,2.220509894377251,Danger,1058
65.5,11.5,1133.515,25.75,29.76407198873585,11.5,3.256188655295756,5,19,1,0,0,Native Planting / Biodiversity Wadi,Green,0.18,0.7,63.01834516181192,2.00482900198368,Danger,1058
66.5,11.5,1067.4850000000001,24.250000000000004,29.712491472339092,11.5,3.9635428726883255,5,18,1,0,0,Native Planting / Biodiversity Wadi,Green,0.18,0.7,63.13584294855528,1.887331215240323,Danger,1058
67.5,11.5,968.44,22.0,29.668730014182056,11.5,4.776670351657111,4,17,0,0,0,Native Planting / Biodiversity Wadi,Green,0.18,0.76,63.31190418978607,1.7112699740095323,Danger,1058
68.5,11.5,902.4100000000001,20.5,29.62658741045599,11.5,5.650087361551297,3,15,0,0,0,Native Planting / Biodiversity Wadi,Green,0.18,0.8200000000000001,63.429158803340115,1.5940153604554865,Danger,1058
69.5,11.5,792.36,18.0,29.589067725472542,11.5,6.559755691938789,3,15,0,0,0,Native Planting / Biodiversity Wadi,Green,0.18,0.8200000000000001,63.624378551734154,1.3987956120614484,Danger,1058
70.5,11.5,781.355,17.75,29.559363589689244,11.5,7.492483051878395,3,15,0,0,0,Al Sikkak — shaded alleys & setbacks,Circulation,0.3,0.8200000000000001,63.64388680296199,1.3792873608336151,Danger,1058
71.5,11.5,704.32,16.0,29.537475405797895,11.5,8.44062852087726,2,12,0,0,0,Al Sikkak — shaded alleys & setbacks,Circulation,0.3,0.88,63.780376414256544,1.2427977495390579,Danger,1058
72.5,11.5,627.2850000000001,14.250000000000002,29.523402679760657,11.5,9.399527507923377,1,12,0,0,0,Al Sikkak — shaded alleys & setbacks,Circulation,0.3,0.94,63.91674907928003,1.1064250845155712,Danger,1058
73.5,11.5,627.2850000000001,14.250000000000002,29.508791625975654,11.5,10.366196260778102,0,11,0,0,0,Al Sikkak — shaded alleys & setbacks,Circulation,0.3,1.0,63.91674907928003,1.1064250845155712,Danger,1058
74.5,11.5,594.2700000000001,13.5,29.50097686594415,11.5,11.338647735146003,0,10,0,0,0,Community Plaza & Event Lawn,Social,0.28,1.0,63.97515946179548,1.048014702000124,Danger,1058
75.5,11.5,462.21000000000004,10.500000000000002,29.50097686594415,11.5,12.31551216988125,0,9,0,0,0,Community Plaza & Event Lawn,Social,0.28,1.0,64.20859600013658,0.8145781636590215,Danger,1058
76.5,11.5,462.21000000000004,10.500000000000002,29.508791625975654,11.5,13.29581691928912,0,7,0,0,0,Community Plaza & Event Lawn,Social,0.28,1.0,64.20859600013658,0.8145781636590215,Danger,1058
77.5,11.5,484.22,11.0,29.523402679760657,11.5,14.278853423717761,0,6,0,0,0,Community Plaza & Event Lawn,Social,0.28,1.0,64.16971236616209,0.8534617976335142,Danger,1058
78.5,11.5,462.21000000000004,10.500000000000002,29.537475405797895,11.5,15.264093901728268,0,3,0,0,0,Community Plaza & Event Lawn,Social,0.28,1.0,64.20859600013658,0.8145781636590215,Danger,1058
79.5,11.5,473.21500000000003,10.750000000000002,29.559363589689244,11.5,16.25113750435765,0,3,0,0,0,Community Plaza & Event Lawn,Social,0.28,1.0,64.18915529309541,0.8340188707001914,Danger,1058
80.5,11.5,385.175,8.75,29.589067725472542,11.5,17.23967452506866,0,3,0,0,0,Community Plaza & Event Lawn,Social,0.28,1.0,64.34461933541847,0.6785548283771305,Danger,1058
81.5,11.5,297.13500000000005,6.75,29.62658741045599,11.5,18.22946201277106,0,2,0,0,0,Community Plaza & Event Lawn,Social,0.28,1.0,64.4999444630953,0.5232297007002984,Danger,1058
82.5,11.5,275.125,6.25,29.668730014182056,11.5,19.22030678266673,0,1,0,0,0,Community Plaza & Event Lawn,Social,0.28,1.0,64.53875437124073,0.4844197925548741,Danger,1058
83.5,11.5,297.13500000000005,6.75,29.712491472339092,11.5,20.212053343601344,0,0,0,0,0,Community Plaza & Event Lawn,Social,0.28,1.0,64.4999444630953,0.5232297007002984,Danger,1058
84.5,11.5,308.14000000000004,7.000000000000001,29.76407198873585,11.5,21.20457516455701,0,0,0,0,0,Community Plaza & Event Lawn,Social,0.28,1.0,64.48053632088532,0.5426378429102812,Danger,1058
85.5,11.5,308.14000000000004,7.000000000000001,29.823471620764273,11.5,22.19776825390583,0,0,0,0,0,Community Plaza & Event Lawn,Social,0.28,1.0,64.48053632088532,0.5426378429102812,Danger,1058
86.5,11.5,308.14000000000004,7.000000000000001,29.890689521164557,11.5,23.191546369288773,0,0,0,0,0,Community Plaza & Event Lawn,Social,0.28,1.0,64.48053632088532,0.5426378429102812,Danger,1058
87.5,11.5,286.13,6.5,29.95994998722646,11.5,23.82700709019358,0,0,0,0,0,Community Plaza & Event Lawn,Social,0.28,1.0,64.51935047825259,0.5038236855430114,Danger,1058
88.5,11.5,275.125,6.25,30.033380360267522,11.5,23.82786899083176,0,0,0,0,0,Community Plaza & Event Lawn,Social,0.28,1.0,64.53875437124073,0.4844197925548741,Danger,1058
89.5,11.5,264.12,6.0,30.114635364369022,11.5,23.870660116811777,0,0,0,0,0,Community Plaza & Event Lawn,Social,0.28,1.0,64.55815614683736,0.46501801695823985,Danger,1058
90.5,11.5,242.11,5.5,30.203714541287678,11.5,23.955155774497797,0,0,0,0,0,Community Plaza & Event Lawn,Social,0.28,1.0,64.59695336444562,0.42622079934997714,Danger,1058
91.5,11.5,231.10500000000002,5.250000000000001,30.300616517442425,11.5,24.08091696652272,0,0,0,0,0,Community Plaza & Event Lawn,Social,0.28,1.0,64.61634881549064,0.4068253483049631,Danger,1058
92.5,11.5,231.10500000000002,5.250000000000001,30.396323514008362,11.5,24.24730161722472,0,0,0,0,0,Community Plaza & Event Lawn,Social,0.28,1.0,64.61634881549064,0.4068253483049631,Danger,1058
93.5,11.5,220.10000000000002,5.0,30.499398360754288,11.5,24.45348051882953,0,0,0,0,0,Community Plaza & Event Lawn,Social,0.28,1.0,64.63574216721291,0.38743199658269134,Danger,1058
94.5,11.5,220.10000000000002,5.0,30.6103052517356,11.5,24.698457102679146,0,0,0,0,0,Community Plaza & Event Lawn,Social,0.28,1.0,64.63574216721291,0.38743199658269134,Danger,1058
95.5,11.5,209.09500000000003,4.750000000000001,30.729043096495502,11.5,24.86115490778163,0,0,0,0,0,Community Plaza & Event Lawn,Social,0.28,1.0,64.65513342387057,0.3680407399250356,Danger,1058
96.5,11.5,209.09500000000003,4.750000000000001,30.852016431304147,11.5,24.837706219793755,0,0,0,0,0,Community Plaza & Event Lawn,Social,0.28,1.0,64.65513342387057,0.3680407399250356,Danger,1058
97.5,11.5,198.09,4.5,30.97686794295309,11.5,24.854502150975552,0,0,0,0,0,Community Plaza & Event Lawn,Social,0.28,1.0,64.67452258961954,0.34865157417605985,Danger,1058
98.5,11.5,198.09,4.5,31.10956141446218,11.5,24.911461299669185,0,0,0,0,0,Community Plaza & Event Lawn,Social,0.28,1.0,64.67452258961954,0.34865157417605985,Danger,1058
99.5,11.5,176.08,4.0,31.250095928312174,11.5,25.00830923907057,0,0,0,0,0,Community Plaza & Event Lawn,Social,0.28,1.0,64.71329466450612,0.30987949928947955,Danger,1058
100.5,11.5,176.08,4.0,31.398469613990294,11.5,25.14458506138149,0,0,0,0,0,Community Plaza & Event Lawn,Social,0.28,1.0,64.71329466450612,0.30987949928947955,Danger,1058
101.5,11.5,187.085,4.25,31.545976244336348,11.5,25.319652146526742,0,0,0,0,0,Community Plaza & Event Lawn,Social,0.28,1.0,64.69390966851402,0.32926449528157775,Danger,1058
102.5,11.5,176.08,4.0,31.70041129441991,11.5,25.53271258078905,0,0,0,0,0,Community Plaza & Event Lawn,Social,0.28,1.0,64.71329466450612,0.30987949928947955,Danger,1058
103.5,11.5,176.08,4.0,31.862699427254427,11.5,25.782824489284533,0,0,0,0,0,Community Plaza & Event Lawn,Social,0.28,1.0,64.71329466450612,0.30987949928947955,Danger,1058
104.5,11.5,176.08,4.0,32.03283878521692,11.5,26.068921449828284,0,0,0,0,0,Community Plaza & Event Lawn,Social,0.28,1.0,64.71329466450612,0.30987949928947955,Danger,1058
105.5,11.5,176.08,4.0,32.205521191663784,11.5,26.359131699329673,0,0,0,0,0,Community Plaza & Event Lawn,Social,0.28,1.0,64.71329466450612,0.30987949928947955,Danger,1058
106.5,11.5,176.08,4.0,32.38165268052151,11.5,26.3928190903527,0,0,0,0,0,Al Sikkak — shaded alleys & setbacks,Circulation,0.3,1.0,64.71329466450612,0.30987949928947955,Danger,1058
107.5,11.5,176.08,4.0,32.56565119327553,11.5,26.464277340021308,0,0,0,0,0,Al Sikkak — shaded alleys & setbacks,Circulation,0.3,1.0,64.71329466450612,0.30987949928947955,Danger,1058
108.5,11.5,176.08,4.0,32.75751473379278,11.5,26.57320174015628,0,0,0,0,0,Al Sikkak — shaded alleys & setbacks,Circulation,0.3,1.0,64.71329466450612,0.30987949928947955,Danger,1058
109.5,11.5,165.07500000000002,3.7500000000000004,32.954208343884964,11.5,26.719134086203546,0,0,0,0,0,Al Sikkak — shaded alleys & setbacks,Circulation,0.3,1.0,64.73267758144654,0.29049658234906417,Danger,1058
110.5,11.5,165.07500000000002,3.7500000000000004,33.15199442523581,11.5,26.901472114179988,0,0,0,0,0,Souk Kiosks & Services,Commercial,0.32,1.0,64.73267758144654,0.29049658234906417,Danger,1058
111.5,11.5,165.07500000000002,3.7500000000000004,33.357663230645,11.5,27.119481512438306,0,0,0,0,0,Souk Kiosks & Services,Commercial,0.32,1.0,64.73267758144654,0.29049658234906417,Danger,1058
112.5,11.5,165.07500000000002,3.7500000000000004,33.57121246020506,11.5,27.37230997005847,0,0,0,0,0,Souk Kiosks & Services,Commercial,0.32,1.0,64.73267758144654,0.29049658234906417,Danger,1058
113.5,11.5,165.07500000000002,3.7500000000000004,33.79069097511107,11.5,27.659002669844078,0,0,0,0,0,Souk Kiosks & Services,Commercial,0.32,1.0,64.73267758144654,0.29049658234906417,Danger,1058
114.5,11.5,165.07500000000002,3.7500000000000004,34.01009597619624,11.5,27.97851862204147,0,0,0,0,0,Souk Kiosks & Services,Commercial,0.32,1.0,64.73267758144654,0.29049658234906417,Danger,1058
115.5,11.5,165.07500000000002,3.7500000000000004,34.23740091870286,11.5,28.3297472610929,0,0,0,0,0,Souk Kiosks & Services,Commercial,0.32,1.0,64.73267758144654,0.29049658234906417,Danger,1058
116.5,11.5,165.07500000000002,3.7500000000000004,34.47260302482401,11.5,28.527401190588282,0,0,0,0,0,Souk Kiosks & Services,Commercial,0.32,1.0,64.73267758144654,0.29049658234906417,Danger,1058
117.5,11.5,165.07500000000002,3.7500000000000004,34.71360636731078,11.5,28.648558029578076,0,0,0,0,0,Souk Kiosks & Services,Commercial,0.32,1.0,64.73267758144654,0.29049658234906417,Danger,1058
118.5,11.5,165.07500000000002,3.7500000000000004,34.954602956363374,11.5,28.80394305749522,0,0,0,0,0,Souk Kiosks & Services,Commercial,0.32,1.0,64.73267758144654,0.29049658234906417,Danger,1058
119.5,11.5,165.07500000000002,3.7500000000000004,35.20351788211945,11.5,28.993005952207714,0,0,0,0,0,Souk Kiosks & Services,Commercial,0.32,1.0,64.73267758144654,0.29049658234906417,Danger,1058
120.5,11.5,165.07500000000002,3.7500000000000004,35.46034771178999,11.5,29.215092891005437,0,0,0,0,0,Souk Kiosks & Services,Commercial,0.32,1.0,64.73267758144654,0.29049658234906417,Danger,1058
121.5,11.5,165.07500000000002,3.7500000000000004,35.72160693766825,11.5,29.469457258582167,0,0,0,0,0,Souk Kiosks & Services,Commercial,0.32,1.0,64.73267758144654,0.29049658234906417,Danger,1058
122.5,11.5,165.07500000000002,3.7500000000000004,35.98417750884922,11.5,29.755271290995246,0,0,0,0,0,Souk Kiosks & Services,Commercial,0.32,1.0,64.73267758144654,0.29049658234906417,Danger,1058
123.5,11.5,165.07500000000002,3.7500000000000004,36.254685566033665,11.5,30.071638267411547,0,0,0,0,0,Souk Kiosks & Services,Commercial,0.32,1.0,64.73267758144654,0.29049658234906417,Danger,1058
124.5,11.5,165.07500000000002,3.7500000000000004,36.53312684765501,11.5,30.417604878940995,0,0,0,0,0,Souk Kiosks & Services,Commercial,0.32,1.0,64.73267758144654,0.29049658234906417,Danger,1058
125.5,11.5,165.07500000000002,3.7500000000000004,36.8133854748134,11.5,30.79217343833819,0,0,0,0,0,Al Sikkak — shaded alleys & setbacks,Circulation,0.3,1.0,64.73267758144654,0.29049658234906417,Danger,1058
126.5,11.5,165.07500000000002,3.7500000000000004,37.0975227600104,11.5,31.19431364114339,0,0,0,0,0,Al Sikkak — shaded alleys & setbacks,Circulation,0.3,1.0,64.73267758144654,0.29049658234906417,Danger,1058
